"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Super go",Hpsd,"Flybase id","Gene name","Orthology determination","Wing phenotype overview","Neuronal phenotype overview","Inheritance pattern","Inheritance type","Main class ","Accompanying phenotype","Limited confidence criterion","Sysid yes no","Disease subtype","Disease type","Omim disease","Haploinsufficiency yes no","Clinical synopsis"
55624,SysID_0280,1p34.1,protein-coding,POMGNT1,"ID data freeze 388","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)",glycosylation,0,FBgn0034521,"UDP-GlcNAc:a-3-D-mannoside-beta-1,2-N-acetylglucosaminyltransferase I","ensembl, manually curated",,,"Mendelian autosomal",recessive,,,0,0,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 3; MDDGC3","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE)",613157,0,-
10585,SysID_0281,9q34.1,protein-coding,POMT1,"ID data freeze 388","protein-O-mannosyltransferase 1",glycosylation,0,FBgn0003292,"rotated abdomen","ensembl, manually curated",,,"Mendelian autosomal",recessive,1,"B, C, L1, Q, T",0,1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 1; MDDGA1","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES)",236670,0,"characteristic brain and eye malformations, profound ID, congenital muscular dystrophy, early death, microcephaly, cardiac involvement"
10585,SysID_0281,9q34.1,protein-coding,POMT1,"ID data freeze 388","protein-O-mannosyltransferase 1",glycosylation,0,FBgn0003292,"rotated abdomen","ensembl, manually curated",,,"Mendelian autosomal",recessive,4,"C, L1, Q, T",0,1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 1; MDDGB1","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION)",613155,0,"milder phenotype than Walker-Warburg syndrome, early onset of muscle weakness, ID and and mild brain anomalies, variable, myopia in some cases, 1 patient with normal cognition"
10585,SysID_0281,9q34.1,protein-coding,POMT1,"ID data freeze 388","protein-O-mannosyltransferase 1",glycosylation,0,FBgn0003292,"rotated abdomen","ensembl, manually curated",,,"Mendelian autosomal",recessive,,,0,0,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 1; MDDGC1","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE)",609308,0,-
29954,SysID_0282,14q24,protein-coding,POMT2,"ID data freeze 388","protein-O-mannosyltransferase 2",glycosylation,0,FBgn0086368,"Protein O-mannosyltransferase 2","ensembl, manually curated","no phenotype, phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,1,"B, C, L1, Q, T",0,1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 2; MDDGA2","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES)",613150,0,"characteristic brain and eye malformations, profound ID, congenital muscular dystrophy, early death, microcephaly, cardiac involvement, microcephaly"
29954,SysID_0282,14q24,protein-coding,POMT2,"ID data freeze 388","protein-O-mannosyltransferase 2",glycosylation,0,FBgn0086368,"Protein O-mannosyltransferase 2","ensembl, manually curated","no phenotype, phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,1,"B, C, L1, Q, T",0,1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 2; MDDGB2","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION)",613156,0,"milder phenotype than Walker-Warburg syndrome, early onset of muscle weakness, mild brain anomalies, variable, myopia in some cases, microephaly, severe ID, joint contructures, cardiac involvement"
29954,SysID_0282,14q24,protein-coding,POMT2,"ID data freeze 388","protein-O-mannosyltransferase 2",glycosylation,0,FBgn0086368,"Protein O-mannosyltransferase 2","ensembl, manually curated","no phenotype, phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,,,0,0,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 2; MDDGC2","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE)",613158,0,-
64840,SysID_0283,Xp11.23,protein-coding,PORCN,"ID data freeze 388","porcupine homolog (Drosophila)","ion transport, transporters, Wnt signaling",0,FBgn0004957,porcupine,"ensembl, manually curated",phenotype,"no phenotype, no phenotype","Mendelian X-linked",dominant,7,"S, T, Ua, Uc, X",0,1,"FOCAL DERMAL HYPOPLASIA; FDH","FOCAL DERMAL HYPOPLASIA",305600,0,"atrophic and hypoplastic areas of skin, dysplastic nails, sparse/absent hair; Limb malformations: oligo/syndactyly and split hand/foot. eye anomalies: anophthalmia/microphthalmia, iris and chorioretinal coloboma, lacrimal duct abnormalities. Craniofacial findings, cleft lip and palate. Occasional: dental anomalies, abdominal wall defects, diaphragmatic hernia, enal anomalies. Psychomotor development usually normal, cognitive impairment in some individuals"
5498,SysID_0284,1q22,protein-coding,PPOX,"ID data freeze 388","protoporphyrinogen oxidase",mitochondria,0,FBgn0020018,"Protoporphyrinogen oxidase","ensembl, manually curated","phenotype, phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,8a,"E, H, M, S",0,1,"PORPHYRIA VARIEGATA","PORPHYRIA VARIEGATA",176200,0,"heterozygous PPOX mutations: cutaneous symptoms and potentially life-threatening neurovisceral attacks; rarely homozygous mutations: additional ID and seizures"
10084,SysID_0285,Xp11.23,protein-coding,PQBP1,"ID data freeze 388","polyglutamine binding protein 1","metabolism, RNA metabolism, transcription",0,FBgn0039270,"Poly-glutamine tract binding protein 1","manually curated","phenotype, phenotype","phenotype, phenotype, no phenotype","Mendelian X-linked",recessive,1,"A, B, W, X",0,1,"RENPENNING SYNDROME 1; RENS1","RENPENNING SYNDROME",309500,0,"ID, microcephaly, short stature, small testes, long face, major malformations in some"
5625,SysID_0405,22q11.21,protein-coding,PRODH,"ID data freeze 650","proline dehydrogenase (oxidase) 1",mitochondria,1,FBgn0003423,"sluggish A",ensembl,,,"Mendelian autosomal",recessive,5,"E, M, P",0,1,"HYPERPROLINEMIA, TYPE I; HPI",HYPERPROLINEMIA,239500,0,"biallelic defects: ID and neurologic anomalies"
5631,SysID_0286,Xq22.3,protein-coding,PRPS1,"ID data freeze 388","phosphoribosyl pyrophosphate synthetase 1","nervous system development",1,FBgn0036030,,"ensembl, manually curated","lethal, phenotype, phenotype","no phenotype, lethal, no phenotype","Mendelian X-linked",recessive,5,"C, H, J, M",0,1,"ARTS SYNDROME; ARTS","ARTS SYNDROME",301835,0,"profound congenital sensorineural hearing impairment, early-onset hypotonia, delayed motor development, mild to moderate ID, ataxia, and increased risk of infections, signs of peripheral neuropathy; often death in the first years due to infection"
5631,SysID_0286,Xq22.3,protein-coding,PRPS1,"ID data freeze 388","phosphoribosyl pyrophosphate synthetase 1","nervous system development",1,FBgn0036030,,"ensembl, manually curated","lethal, phenotype, phenotype","no phenotype, lethal, no phenotype","Mendelian X-linked",recessive,,,0,0,"PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE SUPERACTIVITY","PHOSPHORIBOSYLPYROPHOSPHATE SYNTHETASE SUPERACTIVITY",300661,0,"hyperuricemia and hyperuricosuria, mild to severe forms, sensorineural hearing loss, hypotonia, ataxia, gouty arthritis"
5631,SysID_0286,Xq22.3,protein-coding,PRPS1,"ID data freeze 388","phosphoribosyl pyrophosphate synthetase 1","nervous system development",1,FBgn0036030,,"ensembl, manually curated","lethal, phenotype, phenotype","no phenotype, lethal, no phenotype","Mendelian X-linked",recessive,,,0,0,"CHARCOT-MARIE-TOOTH DISEASE, X-LINKED RECESSIVE, 5; CMTX5","CHARCOT-MARIE-TOOTH DISEASE",311070,0,-
5631,SysID_0286,Xq22.3,protein-coding,PRPS1,"ID data freeze 388","phosphoribosyl pyrophosphate synthetase 1","nervous system development",1,FBgn0036030,,"ensembl, manually curated","lethal, phenotype, phenotype","no phenotype, lethal, no phenotype","Mendelian X-linked",recessive,,,0,0,DEAFNESS,DEAFNESS,304500,0,-
8492,SysID_0287,4q28.1,protein-coding,PRSS12,"ID data freeze 388","protease, serine, 12 (neurotrypsin, motopsin)","synapse, transporters, vesicle transport",0,,,,,,"Mendelian autosomal",recessive,6,,1,1,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 1; MRT1","MENTAL RETARDATION, AUTOSOMAL RECESSIVE",249500,0,"1 family with 8 affected: moderate to severe ID, normal milestones in the first 2 years, non-syndromic"
5728,SysID_0289,10q23.3,protein-coding,PTEN,"ID data freeze 388","phosphatase and tensin homolog","cell cycle, metabolism, mitochondria, nervous system development, response to growth factor, RNA metabolism, synapse, transcription, transporters, ubiquitination, vesicle transport, Wnt signaling",0,FBgn0026379,Pten,"ensembl, manually curated","lethal, phenotype","lethal, phenotype","Mendelian autosomal",dominant,8a,"F, (I), P",0,1,"MACROCEPHALY/AUTISM SYNDROME","MACROCEPHALY/AUTISM SYNDROME",605309,1,"macrocephaly, autistic symptoms, delay in language and social development"
5728,SysID_0289,10q23.3,protein-coding,PTEN,"ID data freeze 388","phosphatase and tensin homolog","cell cycle, metabolism, mitochondria, nervous system development, response to growth factor, RNA metabolism, synapse, transcription, transporters, ubiquitination, vesicle transport, Wnt signaling",0,FBgn0026379,Pten,"ensembl, manually curated","lethal, phenotype","lethal, phenotype","Mendelian autosomal",dominant,,,0,0,"BANNAYAN-RILEY-RUVALCABA SYNDROME; BRRS","BANNAYAN-RILEY-RUVALCABA SYNDROME",153480,1,-
5728,SysID_0289,10q23.3,protein-coding,PTEN,"ID data freeze 388","phosphatase and tensin homolog","cell cycle, metabolism, mitochondria, nervous system development, response to growth factor, RNA metabolism, synapse, transcription, transporters, ubiquitination, vesicle transport, Wnt signaling",0,FBgn0026379,Pten,"ensembl, manually curated","lethal, phenotype","lethal, phenotype","Mendelian autosomal",dominant,,,0,0,"COWDEN SYNDROME 1; CWS1","COWDEN SYNDROME",158350,1,-
5728,SysID_0289,10q23.3,protein-coding,PTEN,"ID data freeze 388","phosphatase and tensin homolog","cell cycle, metabolism, mitochondria, nervous system development, response to growth factor, RNA metabolism, synapse, transcription, transporters, ubiquitination, vesicle transport, Wnt signaling",0,FBgn0026379,Pten,"ensembl, manually curated","lethal, phenotype","lethal, phenotype","Mendelian autosomal",dominant,,,1,0,"VACTERL ASSOCIATION WITH HYDROCEPHALUS","VACTERL ASSOCIATION WITH HYDROCEPHALUS",276950,1,"one child with features of VATER association, macrocephaly, ventriculomegaly, tracheoesophageal fistula, bilateral radial hand anomalies"
5727,SysID_0288,9q22.3,protein-coding,PTCH1,"ID data freeze 388","patched 1","cell cycle, hedgehog signaling, metabolism, nervous system development, protein transport, RNA metabolism, synapse, transcription, transporters",0,FBgn0003892,patched,"ensembl, manually curated",,,"Mendelian autosomal",dominant,4,"L1, Uc",0,1,"HOLOPROSENCEPHALY 7; HPE7",HOLOPROSENCEPHALY,610828,1,"brain malformation, craniofacial anomalies, hypotelorism, midline cleft"
5727,SysID_0288,9q22.3,protein-coding,PTCH1,"ID data freeze 388","patched 1","cell cycle, hedgehog signaling, metabolism, nervous system development, protein transport, RNA metabolism, synapse, transcription, transporters",0,FBgn0003892,patched,"ensembl, manually curated",,,"Mendelian autosomal",dominant,,,0,0,"BASAL CELL NEVUS SYNDROME; BCNS","BASAL CELL NEVUS SYNDROME",109400,1,"jaw keratocysts, basal cell carcinomas, macrocephaly, skeletal anomalies, ectopic calcification, particularly in the falx, cardiac and ovarian fibromas, medulloblastoma in 5% of children"
139411,SysID_0425,Xp22.11,protein-coding,PTCHD1,"ID data freeze 650","patched domain containing 1","hedgehog signaling",0,FBgn0262867,Patched-related,ensembl,,,"Mendelian X-linked","not sure",6,P,1,1,"ASD, ID","ASD, ID",,0,"autism spectrum disorder with or without ID; ID with or without autism"
5781,SysID_0290,12q24,protein-coding,PTPN11,"ID data freeze 388","protein tyrosine phosphatase, non-receptor type 11","cell cycle, MAPK signaling, metabolism, mitochondria, nervous system development, protein transport, response to growth factor, transporters",1,FBgn0000382,corkscrew,"ensembl, manually curated","phenotype, phenotype","no phenotype, no phenotype, phenotype","Mendelian autosomal",dominant,7,"A, Q, R, S, T, V",0,1,"NOONAN SYNDROME 1; NS1","NOONAN SYNDROME",163950,0,"short stature, congenital heart defect, and developmental delay of variable degree. other variable findings. Mild ID in up to 30% of affected individuals"
5781,SysID_0290,12q24,protein-coding,PTPN11,"ID data freeze 388","protein tyrosine phosphatase, non-receptor type 11","cell cycle, MAPK signaling, metabolism, mitochondria, nervous system development, protein transport, response to growth factor, transporters",1,FBgn0000382,corkscrew,"ensembl, manually curated","phenotype, phenotype","no phenotype, no phenotype, phenotype","Mendelian autosomal",dominant,7,"A, Q, R, S, T, V",0,1,"LEOPARD SYNDROME 1","LEOPARD SYNDROME",151100,0,"cardinal features: lentigines, ECG conduction abnormalities, ocular hypertelorism, pulmonic stenosis, abnormal genitalia, retardation of growth, and sensorineural deafness. heart defects in 85%, short stature in fewer than 50% of affected persons. Sensorineural hearing deficits, present in approximately 20%. Intellectual disability, typically mild, is observed in approximately 30% of persons with LS."
5781,SysID_0290,12q24,protein-coding,PTPN11,"ID data freeze 388","protein tyrosine phosphatase, non-receptor type 11","cell cycle, MAPK signaling, metabolism, mitochondria, nervous system development, protein transport, response to growth factor, transporters",1,FBgn0000382,corkscrew,"ensembl, manually curated","phenotype, phenotype","no phenotype, no phenotype, phenotype","Mendelian autosomal",dominant,,,0,0,"METACHONDROMATOSIS; METCDS",METACHONDROMATOSIS,156250,0,"skeletal features, multiple exostoses"
80324,SysID_0291,12q24.33,protein-coding,PUS1,"ID data freeze 388","pseudouridylate synthase 1","metabolism, mitochondria, RNA metabolism, transcription",0,FBgn0038811,,"ensembl, manually curated","phenotype, phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,8a,"M, Q, R",0,1,"MYOPATHY, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA 1; MLASA1","MYOPATHY, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA",600462,0,"specific to skeletal muscle and bone marrow, ID in some patients, myopathy, sideroblastic anemia, lactic acidosis"
5818,SysID_0292,11q23.3,protein-coding,PVRL1,"ID data freeze 388","poliovirus receptor-related 1 (herpesvirus entry mediator C)","ion transport, nervous system development, synapse, transporters",0,,,,,,"Mendelian autosomal",recessive,7,"S, Ua, Uc",1,1,"CLEFT LIP/PALATE-ECTODERMAL DYSPLASIA SYNDROME; CLPED1","CLEFT LIP/PALATE-ECTODERMAL DYSPLASIA SYNDROME",225060,0,"cleft lip/palate, hidrotic ectodermal dysplasia, developmental defects of the hands, ID in some individuals"
5831,SysID_0293,17q25.3,protein-coding,PYCR1,"ID data freeze 388","pyrroline-5-carboxylate reductase 1",mitochondria,0,FBgn0038516,,"ensembl, manually curated","phenotype, phenotype","no phenotype, phenotype","Mendelian autosomal",recessive,5,"A, (B), (L2), S, U",0,1,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIB; ARCL2B","CUTIS LAXA, AUTOSOMAL RECESSIVE",612940,0,"wrinkly skin, bone loss, intrauterine growth retardation, hip dislocation, mild to severe ID, agenesis of corpus callosum, dysmorphic features"
5831,SysID_0293,17q25.3,protein-coding,PYCR1,"ID data freeze 388","pyrroline-5-carboxylate reductase 1",mitochondria,0,FBgn0038516,,"ensembl, manually curated","phenotype, phenotype","no phenotype, phenotype","Mendelian autosomal",recessive,5,"A, S, T, U",1,1,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B","CUTIS LAXA, AUTOSOMAL RECESSIVE",614438,0,"aged appearance, distinctive facial features, sparse hair, ophthalmologic abnormalities, intrauterine growth retardation, cutis laxa"
5831,SysID_0293,17q25.3,protein-coding,PYCR1,"ID data freeze 388","pyrroline-5-carboxylate reductase 1",mitochondria,0,FBgn0015781,"Pyrroline 5-carboyxlate reductase","ensembl, manually curated",,,"Mendelian autosomal",recessive,5,"A, (B), (L2), S, U",0,1,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIB; ARCL2B","CUTIS LAXA, AUTOSOMAL RECESSIVE",612940,0,"wrinkly skin, bone loss, intrauterine growth retardation, hip dislocation, mild to severe ID, agenesis of corpus callosum, dysmorphic features"
5831,SysID_0293,17q25.3,protein-coding,PYCR1,"ID data freeze 388","pyrroline-5-carboxylate reductase 1",mitochondria,0,FBgn0015781,"Pyrroline 5-carboyxlate reductase","ensembl, manually curated",,,"Mendelian autosomal",recessive,5,"A, S, T, U",1,1,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIIB; ARCL3B","CUTIS LAXA, AUTOSOMAL RECESSIVE",614438,0,"aged appearance, distinctive facial features, sparse hair, ophthalmologic abnormalities, intrauterine growth retardation, cutis laxa"
22931,SysID_0413,10p12.1,protein-coding,RAB18,"ID data freeze 650","RAB18, member RAS oncogene family","nervous system development, small GTPase signaling, transporters",1,FBgn0015794,Rab18,ensembl,,,"Mendelian autosomal",recessive,1,"B, H, T, U",0,1,"WARBURG MICRO SYNDROME 3; WARBM3","WARBURG MICRO SYNDROME",614222,0,"brain, eye, and endocrine abnormalities, congenital cataracts, microphthalmia, microcornea, progressive neurological deterioration, gyration anomalies"
5873,SysID_0294,15q15-q21.1,protein-coding,RAB27A,"ID data freeze 388","RAB27A, member RAS oncogene family","protein transport, small GTPase signaling, transporters, vesicle transport",0,FBgn0025382,Rab27,"ensembl, manually curated",,,"Mendelian autosomal",recessive,8a,"C, H, J, R, S",0,1,"GRISCELLI SYNDROME, TYPE 2; GS2","GRISCELLI SYNDROME",607624,0,"hypomelanosis with or without immunologic abnormalities and with or without neurologic impairment; ID in one family"
116442,SysID_0295,Xq28,protein-coding,RAB39B,"ID data freeze 388","RAB39B, member RAS oncogene family","small GTPase signaling, synapse, transporters, vesicle transport",0,FBgn0029959,Rab39,"ensembl, manually curated","lethal, phenotype","lethal, phenotype","Mendelian X-linked","not sure","5, 6","(E), (F), (G), (P)",0,1,"MENTAL RETARDATION, X-LINKED 72; MRX72","MENTAL RETARDATION, X-LINKED",300271,0,"1 family with macroceophaly, 1 family with epilepsy, mild to severe ID, autism in some, 2 families with ID and parkinson disease"
22930,SysID_0296,2q21.3,protein-coding,RAB3GAP1,"ID data freeze 388","RAB3 GTPase activating protein subunit 1 (catalytic)","MAPK signaling, metabolism, nervous system development, small GTPase signaling",1,FBgn0051935,,"ensembl, manually curated","phenotype, phenotype","no phenotype, phenotype","Mendelian autosomal",recessive,1,"B, H, L1, T",0,1,"WARBURG MICRO SYNDROME 1; WARBM1","WARBURG MICRO SYNDROME",600118,0,"microcephaly, microcornea, congenital cataract, severe ID, optic atrophy, agenesis or hypoplasia of corpus callosum, cerebral malformations, hypogenitalism, spastic diplegia"
