"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Super go",Hpsd,"Flybase id","Gene name","Orthology determination","Wing phenotype overview","Neuronal phenotype overview","Inheritance pattern","Inheritance type","Main class ","Accompanying phenotype","Limited confidence criterion","Sysid yes no","Disease subtype","Disease type","Omim disease","Haploinsufficiency yes no","Clinical synopsis"
26061,SysID_1088,3p25.1,protein-coding,HACL1,"ID candidate genes","2-hydroxyacyl-CoA lyase 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, severe ID, hypotonia, varous malformations and anomalies"
55753,SysID_1089,10q11.23,protein-coding,OGDHL,"ID candidate genes","oxoglutarate dehydrogenase-like",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"truncating mutation in 2 affected, moderate ID, SGA, short stature, additional truncating  variant in CCAR1; 1 patient: ID, CCA, microcephaly, cerebral palsy, puberty precocious, zygo-clinodactyly; comp het missense in 1 patient with seizures"
9557,SysID_1090,1q12,protein-coding,CHD1L,"ID candidate genes","chromodomain helicase DNA binding protein 1-like",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 1 affected, mild ID, microcephaly, hypotonia, ataxia, tremor, hypopigmented macules, EEG abnormalities"
8500,,11q13.3,protein-coding,PPFIA1,"ID candidate genes","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, vey severe ID, muscular hypotonia, spasticity, tremor, abnormality of the thorax, seizures, cerebral atrophy"
22987,SysID_1091,5q13.3,protein-coding,SV2C,"ID candidate genes","synaptic vesicle glycoprotein 2C",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, moderate ID, microcephaly, short stature"
79959,SysID_1092,18p11.21,protein-coding,CEP76,"ID candidate genes","centrosomal protein 76kDa",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense  variant in 1 affected, moderate ID, hypotonia, short stature, microcephaly"
9863,SysID_1093,7q21,protein-coding,MAGI2,"ID candidate genes","membrane associated guanylate kinase, WW and PDZ domain containing 2",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 3 affected from 1 family, mild ID, hypermetropia"
9918,SysID_1094,12p13.3,protein-coding,NCAPD2,"ID candidate genes","non-SMC condensin I complex, subunit D2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, mild ID, SGA, short stature, microcephaly, additional missense variant in ENO2; plus 1 patient: microcephaly, short stature, severe ID; plus splice-site variant in 1 patient with microcephaly and ID (plus symptomatic sibling fetus)"
9648,SysID_1095,2q12.3,protein-coding,GCC2,"ID candidate genes","GRIP and coiled-coil domain containing 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, ID, short stature, contractures, deafness, abnormalities of thrombocytes"
9914,SysID_1096,16q24.1,protein-coding,ATP2C2,"ID candidate genes","ATPase, Ca++ transporting, type 2C, member 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, severe ID, hypotonia, spastic paraparesis, polydactyly, cerebellar hypoplasia, HCC"
781,SysID_1097,7q21-q22,protein-coding,CACNA2D1,"ID candidate genes","calcium channel, voltage-dependent, alpha 2/delta subunit 1",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 1 affected, severe ID, hypotonia, stereotypic movements, inguinal hernia, omphalocele"
10385,SysID_1098,6p22.1,protein-coding,BTN2A2,"ID candidate genes","butyrophilin, subfamily 2, member A2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, very severe ID, hypotonia, constipation"
51490,SysID_1099,9q34.11,protein-coding,C9orf114,"ID candidate genes","chromosome 9 open reading frame 114",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, profound ID, seizures, microcephaly, short stature, limb hypertonia, bruxism"
22862,SysID_1100,13q14.2,protein-coding,FNDC3A,"ID candidate genes","fibronectin type III domain containing 3A",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, severe ID, seizures, hypotonia, short stature"
57476,SysID_1101,11q24.1,protein-coding,GRAMD1B,"ID candidate genes","GRAM domain containing 1B",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, moderate ID; 3 affected from 1 family and severe ID plus variant in another ID candidate gene TBRG1"
114823,SysID_1102,19q13.42,protein-coding,LENG8,"ID candidate genes","leukocyte receptor cluster (LRC) member 8",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, severe ID, mental deterioration, sleep disturbances, behavioural anomalies, hpyerpigmented macules, EEG abnormalities; plus 1 patient with developmental delay, hypotonia and dysmorphism"
84859,SysID_1103,3q29,protein-coding,LRCH3,"ID candidate genes","leucine-rich repeats and calponin homology (CH) domain containing 3",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 3 affected from 1 family, severe ID, seizures, hypotonia, cardiac malformation, cerebral atrophy"
121256,SysID_1104,12q24.33,protein-coding,TMEM132D,"ID candidate genes","transmembrane protein 132D",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"truncating variant in 2 affected from 1 family, mild ID; additional truncating variant in LRRIQ3"
10430,SysID_1105,19q13.1,protein-coding,TMEM147,"ID candidate genes","transmembrane protein 147",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"splice site variant in 3 affected from 1 family, very severe ID, impaired vision, joint contractures"
90139,SysID_1106,11p11.2,protein-coding,TSPAN18,"ID candidate genes","tetraspanin 18",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected in 1 family, severe ID, deafness"
4524,SysID_1108,1p36.3,protein-coding,MTHFR,"ID candidate genes","methylenetetrahydrofolate reductase (NAD(P)H)",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family, severe ID, microcephaly, abnormality of the optic nerve, EEG abnormalities, cerebral atrophy, leukodystrophy"
63908,SysID_1109,20p12.3-p11.21,protein-coding,NAPB,"ID candidate genes","N-ethylmaleimide-sensitive factor attachment protein, beta",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"truncating variant in 1 affected: profound ID, seizures, feeding difficulties, hypotonia, impaired vision, microcephaly"
387640,SysID_1111,10p12.31,protein-coding,SKIDA1,"ID candidate genes","SKI/DACH domain containing 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 3 affected from 1 family, severe ID, SGA, strabism, short stature"
387640,SysID_1111,10p12.31,protein-coding,SKIDA1,"ID candidate genes","SKI/DACH domain containing 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"enriched for de novo, likely gene-disrupting variants in NDD/ID/ASD cohorts"
6301,SysID_1113,1p13.3,protein-coding,SARS,"ID candidate genes","seryl-tRNA synthetase",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in a family with ID"
197,SysID_1118,3q27,protein-coding,AHSG,"ID candidate genes",alpha-2-HS-glycoprotein,,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 1 family: APMR syndrome, alopecia, variable ID; plus stop variant in 1 patient with severe ID and microcephaly"
9851,SysID_1119,17p13.1,protein-coding,KIAA0753,"ID candidate genes",KIAA0753,,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"OROFACIODIGITAL SYNDROME XV; OFD15","OROFACIODIGITAL SYNDROME",617127,0,"1 girl with orofaciodigital syndrome, 2 sibs with Joubert syndrome and global developmental delay, but normal cognition in one"
3419,SysID_1122,15q25.1-q25.2,protein-coding,IDH3A,"ID candidate genes","isocitrate dehydrogenase 3 (NAD+) alpha",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,encephalopathy,encephalopathy,,0,"missense variant in 1 affected with encephalopathy"
6228,SysID_1124,5q14.2,protein-coding,RPS23,"ID candidate genes","ribosomal protein S23",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"two individuals, microcephaly, hearing loss, dysmorphic features. 1xID and ASD"
55249,SysID_1130,1q22,protein-coding,YY1AP1,"ID candidate genes","YY1 associated protein 1",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"GRANGE SYNDROME; GRNG","GRANGE SYNDROME; GRNG",602531,0,"various vascular stenoses and other anomalies, 1x ID"
9377,SysID_1135,15q24.1,protein-coding,COX5A,"ID candidate genes","cytochrome c oxidase subunit Va",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"mitochondrial disorder","mitochondrial disorder",,0,"2 sibs, pulmonary arterial hypertension, lactic acidemia, failure to thrive, isolated complex IV deficiency"
56992,SysID_1136,3p21.31,protein-coding,KIF15,"ID candidate genes","kinesin family member 15",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"Braddock-Carey syndrome","Braddock-Carey syndrome",,0,"1 individual, microcephaly, dysmorphism, cleft palate, microphthalmia, deafness, thrombocytopenia"
1795,SysID_1137,3p21.2,protein-coding,DOCK3,"ID candidate genes","dedicator of cytokinesis 3",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"2 sibs; ataxia, hypotonia, ID"
6928,SysID_1140,17q12,protein-coding,HNF1B,"ID candidate genes","HNF1 homeobox B",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"ID in MODY?"
406928,SysID_1141,1p21.3,ncRNA,MIR137,"ID candidate genes","microRNA 137",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"candidate gene for microceletion with ID, obesity and ASD"
8940,SysID_1143,22q11.22,protein-coding,TOP3B,"ID candidate genes","topoisomerase (DNA) III beta",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"368 kb deletion in a girl with autism, cognitive impairment, dysmorphic features, and behavioral concerns"
351,SysID_1144,21q21.3,protein-coding,APP,"ID candidate genes","amyloid beta (A4) precursor protein",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"1 individual, intractable complex partial epilepsy, bull's eye maculopathy, microcephaly, bilateral cataracts, truncal hypotonia, and spasticity"
9475,SysID_1148,2p24,protein-coding,ROCK2,"ID candidate genes","Rho-associated, coiled-coil containing protein kinase 2",,1,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"nonsense variant , 1 individual"
26960,SysID_1149,13q13,protein-coding,NBEA,"ID candidate genes",neurobeachin,,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"nonsense and missense variant in 2 individuals with developmental disorder"
23141,SysID_1157,12q24.33,protein-coding,ANKLE2,"ID candidate genes","ankyrin repeat and LEM domain containing 2",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"MICROCEPHALY 16, PRIMARY, AUTOSOMAL RECESSIVE; MCPH16","MICROCEPHALY, PRIMARY, AUTOSOMAL RECESSIVE",616681,0,"2 sibs: severe microcephaly, seizures, short stature, spastic paraplegia, contractures, MRI anomalies, 1/2 died; plus 3 unrelated patients with microcephaly, 1/3 developmental delay"
91137,SysID_1158,5q22.1,protein-coding,SLC25A46,"ID candidate genes","solute carrier family 25, member 46",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"pontocerebellar hypoplasia","PONTOCEREBELLAR HYPOPLASIA",,0,"pontocerebellar hypoplasia, optic atrophy, mitochondrial, ataxia, limb spasticity, hypotonia often lethal, in those alive no ID reported"
91137,SysID_1158,5q22.1,protein-coding,SLC25A46,"ID candidate genes","solute carrier family 25, member 46",,1,,,,,,"Mendelian autosomal",recessive,,,0,0,"NEUROPATHY, HEREDITARY MOTOR AND SENSORY, TYPE VIB; HMSN6B","NEUROPATHY, HEREDITARY MOTOR AND SENSORY",616505,0,
55521,SysID_1159,5q22.3,protein-coding,TRIM36,"ID candidate genes","tripartite motif containing 36",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"ANENCEPHALY; ANPH","ANENCEPHALY; ANPH",206500,0,"1 family with anencephaly"
54916,SysID_1162,14q22.3,protein-coding,TMEM260,"ID candidate genes","transmembrane protein 260",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"STRUCTURAL HEART DEFECTS AND RENAL ANOMALIES SYNDROME; SHDRA","STRUCTURAL HEART DEFECTS AND RENAL ANOMALIES SYNDROME; SHDRA",617478,0,"4 affected from 2 families: congenital heart defects, renal malformations, partial agenesis of corpus callosum, 3/4 died within 1st year"
100303755,SysID_1163,20p11.23,protein-coding,PET117,"ID candidate genes","PET117 homolog",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"complex IV deficiency","complex IV deficiency",,0,"two sisters: MRI: lesions in the medulla oblongata, isolated complex IV deficiency, reduced levels of individual complex IV subunits. Plus 2 affected from 1 family: ID, DD"
1524,SysID_1167,3p21.3,protein-coding,CX3CR1,"ID candidate genes","chemokine (C-X3-C motif) receptor 1",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"autism spectrum disorder","autism spectrum disorder",,0,"risk factor for schizophrenia and ASD"
10463,SysID_1168,4p13,protein-coding,SLC30A9,"ID candidate genes","solute carrier family 30 (zinc transporter), member 9",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"BIRK-LANDAU-PEREZ SYNDROME; BILAPES","BIRK-LANDAU-PEREZ SYNDROME; BILAPES",617595,0,"6 affected from 1 family, inframe AA deletion; ID, regression, muscle weakness, apraxia, nephropathy"
7155,SysID_1169,3p24,protein-coding,TOP2B,"ID candidate genes","topoisomerase (DNA) II beta",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"1 patient with  de novo missense variant, ID, hypotonia, microcephaly, autistic features"
9181,SysID_1171,1q21-q22,protein-coding,ARHGEF2,"ID candidate genes","Rho/Rac guanine nucleotide exchange factor (GEF) 2",,1,,,,,,"Mendelian autosomal",recessive,,,0,1,"NEURODEVELOPMENTAL DISORDER WITH MIDBRAIN AND HINDBRAIN MALFORMATIONS; NEDMHM","NEURODEVELOPMENTAL DISORDER WITH MIDBRAIN AND HINDBRAIN MALFORMATIONS; NEDMHM",617523,0,"2 brothers: ID, mild microcephaly, midbrain-hindbrain malformations"
339855,SysID_1172,3q22.2,protein-coding,KY,"ID candidate genes","kyphoscoliosis peptidase",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"spastic paraplegia","SPASTIC PARAPLEGIA, AUTOSOMAL RECESSIVE",0,0,"12 affected from 1 family, progressive spastic paraplegia, kyphoscoliosis, ID in a few"
339855,SysID_1172,3q22.2,protein-coding,KY,"ID candidate genes","kyphoscoliosis peptidase",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"MYOPATHY, MYOFIBRILLAR, 7; MFM7","MYOPATHY, MYOFIBRILLAR",617114,0,"2 brothers, 1 with ID"
25,SysID_1173,9q34.1,protein-coding,ABL1,"ID candidate genes","ABL proto-oncogene 1, non-receptor tyrosine kinase",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"heart defect and skeletal malformation","heart defect and skeletal malformation",,0,"6 affected from 4 families, 2/6 mild developmental delay"
283446,SysID_1174,12q24.11,protein-coding,MYO1H,"ID candidate genes","myosin IH",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL; CCHS","CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL",209880,0,"3 affected from 1 family: hypoventilation, apnoe, bradycardia, global developmental delay in 2"
55165,SysID_1176,10q23.33,protein-coding,CEP55,"ID candidate genes","centrosomal protein 55kDa",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,MARCH,MARCH,,0,"1 family with 3 fetuses: hydranencephaly, 1 family with Meckel syndrome"
57519,SysID_1177,15q15.2,protein-coding,STARD9,"ID candidate genes","StAR-related lipid transfer (START) domain containing 9",,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"1 patient with severe ID, facial dysmorphism, epilepsy, acquired microcephaly, blindness"
57519,SysID_1177,15q15.2,protein-coding,STARD9,"ID candidate genes","StAR-related lipid transfer (START) domain containing 9",,0,,,,,,"Mendelian autosomal",dominant,,,0,1,"Developmental Disorder","Developmental Disorder",,0,"enriched for de novo, likely gene-disrupting variants in NDD/ID/ASD cohorts"
